registered_company_name,website,mom_brand_url,public_profile_url
VALENTINE BENOIST CERAMICS,https://valentinebenoist.com/,https://mom.maison-objet.com/en/brand/25279/valentine-benoist-ceramics,https://www.maison-objet.com/en/paris/exhibitors/valentine-benoist-ceramics-fine-craft
PAPIER WALLPAPER,http://www.papierwallpaper.com,https://mom.maison-objet.com/en/brand/25274/papier-wallpaper,https://www.maison-objet.com/en/paris/exhibitors/papier-wallpaper-decor-design
SYLVIE CHÂTILLON,https://sylviechatillon.com,https://mom.maison-objet.com/en/brand/21194/sylvie-chatillon,https://www.maison-objet.com/en/paris/exhibitors/sylvie-chatillon-fine-craft
PRISAKARU CERAMICS,https://prisakaruceramics.com/,https://mom.maison-objet.com/en/brand/25166/prisakaru-ceramics,https://www.maison-objet.com/en/paris/exhibitors/prisakaru-ceramics-decor-design
ATELIER FESSELER,https://atelierfesseler.de/,https://mom.maison-objet.com/en/brand/25131/atelier-fesseler,https://www.maison-objet.com/en/paris/exhibitors/atelier-fesseler-fine-craft
LA PERLE WUSSULAN,,https://mom.maison-objet.com/en/brand/16968/la-perle-wussulan,https://www.maison-objet.com/en/paris/exhibitors/la-perle-wussulan-fragrance-ambiance
HAUTS LES RÊVES,https://www.hautslesreves.com,https://mom.maison-objet.com/en/brand/25260/hauts-les-reves,https://www.maison-objet.com/en/paris/exhibitors/hauts-les-reves-fragrance-ambiance
ROCK THE KASBAH,,https://mom.maison-objet.com/en/brand/23788/rock-the-kasbah,https://www.maison-objet.com/en/paris/exhibitors/rock-the-kasbah-decor-design
FOUNDY,http://www.foundy.kr,https://mom.maison-objet.com/en/brand/17042/foundy,https://www.maison-objet.com/en/paris/exhibitors/foundy-decor-design
ARTETICA,http://www.artetica.it,https://mom.maison-objet.com/en/brand/23466/artetica,https://www.maison-objet.com/en/paris/exhibitors/artetica-decor-design
CERAMIC FACTORY,https://www.ceramicfactory.fr/,https://mom.maison-objet.com/en/brand/25223/ceramic-factory,https://www.maison-objet.com/en/paris/exhibitors/ceramic-factory-fine-craft
GOMMAIRE,https://gommaire.com,https://mom.maison-objet.com/en/brand/6041/gommaire,https://www.maison-objet.com/en/paris/exhibitors/gommaire-decor-design
DEFT STUDIO,http://www.deftstudios.co,https://mom.maison-objet.com/en/brand/25205/deft-studios,https://www.maison-objet.com/en/paris/exhibitors/deft-studio-talents-a-la-carte
NISH,https://www.nish.design,https://mom.maison-objet.com/en/brand/25202/nish,https://www.maison-objet.com/en/paris/exhibitors/nish-talents-a-la-carte
STUDIO LLOYD,,https://mom.maison-objet.com/en/brand/25201/studio-lloyd,https://www.maison-objet.com/en/paris/exhibitors/studio-lloyd-talents-a-la-carte
MEETLO STUDIO,,https://mom.maison-objet.com/en/brand/25200/meetlo-studio,https://www.maison-objet.com/en/paris/exhibitors/meetlo-studio-talents-a-la-carte
ANCA FETCU STUDIO,https://www.ancafetcu.ro/,https://mom.maison-objet.com/en/brand/25197/anca-fetcu-studio,https://www.maison-objet.com/en/paris/exhibitors/anca-fetcu-studio-fine-craft
VIRGINIE MARIE GLIOZZO,,https://mom.maison-objet.com/en/brand/25196/virginie-marie-gliozzo,https://www.maison-objet.com/en/paris/exhibitors/virginie-marie-gliozzo-fine-craft
HEXA PINBALL - FABRICANT DE FLIPPER,http://www.hexa-pinball.com,https://mom.maison-objet.com/en/brand/25173/hexa-pinball-fabricant-de-flipper,https://www.maison-objet.com/en/paris/exhibitors/hexa-pinball-fabricant-de-flipper-decor-design
LES ATELIERS D'ANNE-SOPHIE,,https://mom.maison-objet.com/en/brand/25171/les-ateliers-d-anne-sophie,https://www.maison-objet.com/en/paris/exhibitors/les-ateliers-d-anne-sophie-decor-design
GALLUS FRANCE,http://www.gallusfrance.fr,https://mom.maison-objet.com/en/brand/25165/gallus-france,https://www.maison-objet.com/en/paris/exhibitors/gallus-france-decor-design
BUMP PINBALL,,https://mom.maison-objet.com/en/brand/25164/bump-pinball,https://www.maison-objet.com/en/paris/exhibitors/bump-pinball-decor-design
NAGORI,https://jp.mitsuichemicals,https://mom.maison-objet.com/en/brand/25163/nagori,https://www.maison-objet.com/en/paris/exhibitors/nagori-decor-design
MISETTE,,https://mom.maison-objet.com/en/brand/24176/misette,https://www.maison-objet.com/en/paris/exhibitors/misette-decor-design
BISSON BRUNEEL,http://www.bisson-bruneel.com,https://mom.maison-objet.com/en/brand/13432/bisson-bruneel,https://www.maison-objet.com/en/paris/exhibitors/bisson-bruneel-decor-design
LIGERIO,https://www.ligerio.fr/,https://mom.maison-objet.com/en/brand/24183/ligerio,https://www.maison-objet.com/en/paris/exhibitors/ligerio-decor-design
ROSE ET VIOLETTE,http://www.roseetviolette.com,https://mom.maison-objet.com/en/brand/23360/rose-et-violette,https://www.maison-objet.com/en/paris/exhibitors/rose-et-violette-fine-craft
TAPÍN,https://www.tapin.studio/,https://mom.maison-objet.com/en/brand/25136/tapin,https://www.maison-objet.com/en/paris/exhibitors/tapin-decor-design
POLSPOTTEN,http://www.polspotten.com,https://mom.maison-objet.com/en/brand/25/polspotten,https://www.maison-objet.com/en/paris/exhibitors/polspotten-decor-design
PIGNAT,,https://mom.maison-objet.com/en/brand/25127/creation-pignat,https://www.maison-objet.com/en/paris/exhibitors/pignat-decor-design
STUDIO DOUZE DEGRES,https://flare.studiodouzedegres,https://mom.maison-objet.com/en/brand/25126/studio-douze-degres,https://www.maison-objet.com/en/paris/exhibitors/studio-douze-degres-decor-design
ISIDORE LEROY,https://isidoreleroy.com,https://mom.maison-objet.com/en/brand/8277/isidore-leroy,https://www.maison-objet.com/en/paris/exhibitors/isidore-leroy-decor-design
AURANIS,https://www.aurachronis.com,https://mom.maison-objet.com/en/brand/25125/aurachronis,https://www.maison-objet.com/en/paris/exhibitors/auranis-decor-design
LES CHOSES SIMPLES,https://leschosessimples.co,https://mom.maison-objet.com/en/brand/13143/les-choses-simples,https://www.maison-objet.com/en/paris/exhibitors/les-choses-simples-fragrance-ambiance
MAMENE,https://mameneparis.com/,https://mom.maison-objet.com/en/brand/21211/mamene,https://www.maison-objet.com/en/paris/exhibitors/mamene-fragrance-ambiance
CLAYCRAFT,https://www.claycraft.fr,https://mom.maison-objet.com/en/brand/25121/claycraft,https://www.maison-objet.com/en/paris/exhibitors/claycraft-fine-craft
MAISON PICHON,https://maisonpichonuzes.com/,https://mom.maison-objet.com/en/brand/25120/maison-pichon,https://www.maison-objet.com/en/paris/exhibitors/maison-pichon-fine-craft
ALEX HACKETT,https://www.alexhackett.com,https://mom.maison-objet.com/en/brand/20830/alex-hackett,https://www.maison-objet.com/en/paris/exhibitors/alex-hackett-fine-craft
CRÈME ATELIER,https://creme-atelier.com/,https://mom.maison-objet.com/en/brand/25116/creme-atelier,https://www.maison-objet.com/en/paris/exhibitors/creme-atelier-decor-design
AN ATOLL,https://www.anatoll.fr,https://mom.maison-objet.com/en/brand/89/an-atoll,https://www.maison-objet.com/en/paris/exhibitors/an-atoll-decor-design
HEERENHUIS MANUFACTUUR,http://www.heerenhuis.be,https://mom.maison-objet.com/en/brand/157/heerenhuis-manufactuur,https://www.maison-objet.com/en/paris/exhibitors/heerenhuis-manufactuur-decor-design
AY ILLUMINATE,http://www.ayilluminate.com,https://mom.maison-objet.com/en/brand/149/ay-illuminate,https://www.maison-objet.com/en/paris/exhibitors/ay-illuminate-decor-design
M77,,https://mom.maison-objet.com/en/brand/25070/m77,https://www.maison-objet.com/en/paris/exhibitors/m77-decor-design
MX. DESIGN,,https://mom.maison-objet.com/en/brand/13411/mx-design,https://www.maison-objet.com/en/paris/exhibitors/mx-design-fine-craft
SAVONNERIES BRUXELLOISES,,https://mom.maison-objet.com/en/brand/4419/savonneries-bruxelloises,https://www.maison-objet.com/en/paris/exhibitors/savonneries-bruxelloises-fragrance-ambiance
HCMJ1481(KOREAN HERITAGE SILK),,https://mom.maison-objet.com/en/brand/25064/hcmj1481-korean-heritage-silk,https://www.maison-objet.com/en/paris/exhibitors/hcmj1481-korean-heritage-silk-fine-craft
ZAFFERANO,http://www.zafferanoitalia.com,https://mom.maison-objet.com/en/brand/5822/zafferano,https://www.maison-objet.com/en/paris/exhibitors/zafferano-decor-design
HOMURA,https://homura.com,https://mom.maison-objet.com/en/brand/25062/homura,https://www.maison-objet.com/en/paris/exhibitors/homura-decor-design
FERDIE,http://www.ferdie-paris.com,https://mom.maison-objet.com/en/brand/25058/ferdie,https://www.maison-objet.com/en/paris/exhibitors/ferdie-decor-design
ILSANGDOGOO,https://www.ilsangdogoo.com,https://mom.maison-objet.com/en/brand/25056/ilsangdogoo,https://www.maison-objet.com/en/paris/exhibitors/ilsangdogoo-decor-design
SEMPRE IN & OUTDOOR LIVING BV,https://sempre.be/,https://mom.maison-objet.com/en/brand/20979/sempre,https://www.maison-objet.com/en/paris/exhibitors/sempre-in-outdoor-living-bv-decor-design
UN'AGGESE COSMOPOLITA,https://www.unaggesecosmopolita.it/shop/,https://mom.maison-objet.com/en/brand/23870/un-aggese-cosmopolita,https://www.maison-objet.com/en/paris/exhibitors/un-aggese-cosmopolita-decor-design
VALE DO JEQUITINHONHA,https://valedojequitinhonha.org,https://mom.maison-objet.com/en/brand/25060/vale-do-jequitinhonha,https://www.maison-objet.com/en/paris/exhibitors/vale-do-jequitinhonha-decor-design
AGAPIS JEWELLERY,http://www.agapisjewellery.com,https://mom.maison-objet.com/en/brand/17881/agapis-jewellery,https://www.maison-objet.com/en/paris/exhibitors/agapis-jewellery-fine-craft
BY MER JEWELLERY,,https://mom.maison-objet.com/en/brand/25051/by-mer-jewellery,https://www.maison-objet.com/en/paris/exhibitors/by-mer-jewellery-fine-craft
YLVAYA,http://www.ylvaya-design.com,https://mom.maison-objet.com/en/brand/18634/ylvaya,https://www.maison-objet.com/en/paris/exhibitors/ylvaya-decor-design
"LE FAUTEUIL ""ONDE""",https://www.onde-collection.com/,https://mom.maison-objet.com/en/brand/25043/le-fauteuil-onde,https://www.maison-objet.com/en/paris/exhibitors/le-fauteuil-onde-fine-craft
STEELE,http://www.steelefurniture.com,https://mom.maison-objet.com/en/brand/9102/steele,https://www.maison-objet.com/en/paris/exhibitors/steele-decor-design
CHARTIER SEBASTIEN,http://www.sebastienchartier.fr,https://mom.maison-objet.com/en/brand/7901/chartier-sebastien,https://www.maison-objet.com/en/paris/exhibitors/chartier-sebastien-fine-craft
FLORIANE SCHMITT STUDIO,http://www.florianeschmitt-studio.com,https://mom.maison-objet.com/en/brand/25036/floriane-schmitt-studio,https://www.maison-objet.com/en/paris/exhibitors/floriane-schmitt-studio-fine-craft
L'ATELIER DU BLANC,https://latelierdublanc.com/,https://mom.maison-objet.com/en/brand/25035/l-atelier-du-blanc,https://www.maison-objet.com/en/paris/exhibitors/l-atelier-du-blanc-fine-craft
ODORE SCOLA,https://odorescola.com,https://mom.maison-objet.com/en/brand/23113/odore-scola,https://www.maison-objet.com/en/paris/exhibitors/odore-scola-fragrance-ambiance
GEOFFROY NICOLET,,https://mom.maison-objet.com/en/brand/25034/geoffroy-nicolet,https://www.maison-objet.com/en/paris/exhibitors/geoffroy-nicolet-fine-craft
LOHN LAGOS,,https://mom.maison-objet.com/en/brand/25033/lohn,https://www.maison-objet.com/en/paris/exhibitors/lohn-lagos-fragrance-ambiance
FRAGMENT - STUDIO DE MOSAÏQUE,http://fragmentmosaic.com,https://mom.maison-objet.com/en/brand/25032/fragment-studio-de-mosaique,https://www.maison-objet.com/en/paris/exhibitors/fragment-studio-de-mosaique-fine-craft
FK DESIGN STUDIO,https://farzinkavaji.com/,https://mom.maison-objet.com/en/brand/25031/fk-design-studio,https://www.maison-objet.com/en/paris/exhibitors/fk-design-studio-fine-craft
MUHA' HOME FRAGRANCE,http://www.tuttomuha.com,https://mom.maison-objet.com/en/brand/17590/muha-home-fragrance,https://www.maison-objet.com/en/paris/exhibitors/muha-home-fragrance-fragrance-ambiance
PIERREPLUME,http://www.pierreplume.fr,https://mom.maison-objet.com/en/brand/17094/pierreplume,https://www.maison-objet.com/en/paris/exhibitors/pierreplume-decor-design
ARTITUDE HOME,https://www.artitudehome.com/,https://mom.maison-objet.com/en/brand/20869/artitude-home,https://www.maison-objet.com/en/paris/exhibitors/artitude-home-fragrance-ambiance
HOUSE OF WINDERS LIMITED,,https://mom.maison-objet.com/en/brand/25027/billstone,https://www.maison-objet.com/en/paris/exhibitors/house-of-winders-limited-decor-design
SAMUEL CORAUX,,https://mom.maison-objet.com/en/brand/13895/samuel-coraux-paris,https://www.maison-objet.com/en/paris/exhibitors/samuel-coraux-fine-craft
MEANINGFUL MATTER,https://meaningfulmatter.nl/,https://mom.maison-objet.com/en/brand/25026/meaningful-matter,https://www.maison-objet.com/en/paris/exhibitors/meaningful-matter-decor-design
SL7 CERAMIQUE,https://www.instagram.com/stephane.laforge.7/,https://mom.maison-objet.com/en/brand/25024/sl7-ceramique,https://www.maison-objet.com/en/paris/exhibitors/sl7-ceramique-fine-craft
CAROLE PÉRON,https://caroleperonceramique.com/,https://mom.maison-objet.com/en/brand/22837/carole-peron,https://www.maison-objet.com/en/paris/exhibitors/carole-peron-fine-craft
DEKORNIK,https://dekornik.com,https://mom.maison-objet.com/en/brand/15721/dekornik,https://www.maison-objet.com/en/paris/exhibitors/dekornik-decor-design
VEAK,,https://mom.maison-objet.com/en/brand/23091/veak,https://www.maison-objet.com/en/paris/exhibitors/veak-decor-design
AOZILH,http://www.aozilh.com,https://mom.maison-objet.com/en/brand/23174/aozilh,https://www.maison-objet.com/en/paris/exhibitors/aozilh-fine-craft
XLBOOM®,http://www.xlboom.com,https://mom.maison-objet.com/en/brand/666/xlboom,https://www.maison-objet.com/en/paris/exhibitors/xlboom-decor-design
TEEBOOKS,https://www.teebooks.com/,https://mom.maison-objet.com/en/brand/25019/teebooks,https://www.maison-objet.com/en/paris/exhibitors/teebooks-decor-design
KEVIN GUIRI COUDERC,https://kevinguiricouderc.myportfolio,https://mom.maison-objet.com/en/brand/25018/kevin-guiri-couderc,https://www.maison-objet.com/en/paris/exhibitors/kevin-guiri-couderc-decor-design
ERBOLINEA,http://www.erbolinea.it,https://mom.maison-objet.com/en/brand/2155/erbolinea,https://www.maison-objet.com/en/paris/exhibitors/erbolinea-fragrance-ambiance
JURIE & JARRE,http://www.jurie-jarre.com,https://mom.maison-objet.com/en/brand/21292/jurie-jarre,https://www.maison-objet.com/en/paris/exhibitors/jurie-jarre-decor-design
WOLF,https://www.wolf1834.com,https://mom.maison-objet.com/en/brand/8394/wolf,https://www.maison-objet.com/en/paris/exhibitors/wolf-decor-design
CERAMICARTE DERUTA,http://www.ceramicartederuta.it,https://mom.maison-objet.com/en/brand/11491/ceramicarte-deruta,https://www.maison-objet.com/en/paris/exhibitors/ceramicarte-deruta-decor-design
RAW DESIGN,,https://mom.maison-objet.com/en/brand/25008/raw-design,https://www.maison-objet.com/en/paris/exhibitors/raw-design-decor-design
GRUPO PONCHO,http://grupoponcho.ar,https://mom.maison-objet.com/en/brand/25004/grupo-poncho,https://www.maison-objet.com/en/paris/exhibitors/grupo-poncho-decor-design
ORNATUS 3D,http://ornatus3d.com,https://mom.maison-objet.com/en/brand/23535/ornatus-3d,https://www.maison-objet.com/en/paris/exhibitors/ornatus-3d-decor-design
MOT STUDIO,,https://mom.maison-objet.com/en/brand/25000/mot-studio,https://www.maison-objet.com/en/paris/exhibitors/mot-studio-decor-design
STELLA BABY-FOOT & BILLARDS,https://stella-babyfoot.com/fr/,https://mom.maison-objet.com/en/brand/16621/stella-baby-foot-billards,https://www.maison-objet.com/en/paris/exhibitors/stella-baby-foot-billards-decor-design
HARMONIE DU LOGIS,http://www.harmoniedulogis.com,https://mom.maison-objet.com/en/brand/1143/harmonie-du-logis,https://www.maison-objet.com/en/paris/exhibitors/harmonie-du-logis-decor-design
FER A CHEVAL SAVONNERIE,https://savon-de-marseille.com/?gad=1&gclid=EAIaIQobChMIrOmC7J_NgAMVyJRoCR3jbQjUEAAYASAAEgLUC_D_BwE,https://mom.maison-objet.com/en/brand/7618/savonnerie-fer-a-cheval,https://www.maison-objet.com/en/paris/exhibitors/fer-a-cheval-savonnerie-fragrance-ambiance
EDITIONS MILANO,https://editionsmilano.com,https://mom.maison-objet.com/en/brand/8983/editions-milano,https://www.maison-objet.com/en/paris/exhibitors/editions-milano-decor-design
ARNOLFO DI CAMBIO,https://www.compagniaitalianadelcristallo.com/en/arnolfo-di-cambio/,https://mom.maison-objet.com/en/brand/14460/arnolfo-di-cambio,https://www.maison-objet.com/en/paris/exhibitors/arnolfo-di-cambio-decor-design
STONE LEGEND,https://www.stone-legend.com/,https://mom.maison-objet.com/en/brand/23710/stone-legend,https://www.maison-objet.com/en/paris/exhibitors/stone-legend-decor-design
GINGER BROWN,https://www.gingerbrown.fr,https://mom.maison-objet.com/en/brand/2145/ginger-brown,https://www.maison-objet.com/en/paris/exhibitors/ginger-brown-decor-design
LEGNOVINI,http://www.legnovini.com,https://mom.maison-objet.com/en/brand/24065/legnovini,https://www.maison-objet.com/en/paris/exhibitors/legnovini-fine-craft
VERO REATO - LIVING ARCHITECTURE,http://www.vero-reato.com,https://mom.maison-objet.com/en/brand/19988/vero-reato-organic-mineral,https://www.maison-objet.com/en/paris/exhibitors/vero-reato-living-architecture-fine-craft
BAHIA MALA,https://bahiamala-collection.com,https://mom.maison-objet.com/en/brand/19713/bahia-mala,https://www.maison-objet.com/en/paris/exhibitors/bahia-mala-fragrance-ambiance
MAI HOME DECOR PTE LIMITED,http://www.maihomedecor.com/,https://mom.maison-objet.com/en/brand/23097/mai-home-decor,https://www.maison-objet.com/en/paris/exhibitors/mai-home-decor-pte-limited-decor-design
PARCO 1923,https://www.parco1923.com/en/,https://mom.maison-objet.com/en/brand/21102/parco-1923,https://www.maison-objet.com/en/paris/exhibitors/parco-1923-fragrance-ambiance
TAIWAN CRAFTS & DESIGN,https://www.ntcri.gov,https://mom.maison-objet.com/en/brand/9037/taiwan-crafts-design,https://www.maison-objet.com/en/paris/exhibitors/taiwan-crafts-design-decor-design
